7f000001:986a	6785:425	34309427	34312405	1	34331
7f000001:986a	6785:426	34378900	34382553	1	3651
7f000001:986a	6785:427	34451819	34455113	1	11030
7f000001:986a	6785:428	34527406	34531500	1	7538
7f000001:986a	6785:429	34611047	34615212	1	115312
7f000001:986a	6785:430	34677636	34785523	2	61942
7f000001:986a	6785:431	34747556	34866962	2	51174
7f000001:986a	6785:432	34809382	34946653	2	17701
7f000001:986a	6785:433	34884452	35018530	2	32504
7f000001:986a	6785:434	34972655	35075901	2	36033
7f000001:986a	6785:435	35055326	35155421	2	43356
7f000001:986a	6785:436	35113022	35216273	2	89452
7f000001:986a	6785:437	35171941	35307728	3	58935
7f000001:986a	6785:438	35234993	35415281	3	20526
7f000001:986a	6785:439	35290157	35471854	3	99395
7f000001:986a	6785:440	35364789	35534668	3	145940
7f000001:986a	6785:441	35430467	35603111	3	135355
7f000001:986a	6785:442	35516922	35713738	4	107581
7f000001:986a	6785:443	35600351	35790451	4	79397
7f000001:986a	6785:444	35653028	35814956	3	77247
7f000001:986a	6785:445	35712668	35902317	4	104525
7f000001:986a	6785:446	35784307	35976053	3	86967
7f000001:986a	6785:447	35820415	36055638	4	121554
7f000001:986a	6785:448	35890011	36110693	3	98298
7f000001:986a	6785:449	35987111	36211870	4	83016
7f000001:986a	6785:450	36049810	36324956	5	61878
7f000001:986a	6785:451	36115679	36392355	5	55126
7f000001:986a	6785:452	36180394	36454158	5	106935
7f000001:986a	6785:453	36230179	36529680	5	110011
7f000001:986a	6785:454	36287662	36578209	4	94201
7f000001:986a	6785:455	36391870	36625443	4	89826
7f000001:986a	6785:456	36434906	36647070	3	89114
7f000001:986a	6785:457	36471728	36741090	4	71500
7f000001:986a	6785:458	36589948	36787837	4	83641
7f000001:986a	6785:459	36652875	36853540	3	72676
7f000001:986a	6785:460	36693689	36909855	3	72560
7f000001:986a	6785:461	36785829	36985518	3	70884
7f000001:986a	6785:462	36860638	37075743	3	43925
7f000001:986a	6785:463	36925153	37134803	2	41516
7f000001:986a	6785:464	37056457	37230375	2	24700
7f000001:986a	6785:465	37148419	37293919	2	66652
7f000001:986a	6785:466	37231711	37368353	2	74001
7f000001:986a	6785:467	37310880	37438497	2	26690
7f000001:986a	6785:468	37377780	37521005	3	5590
7f000001:986a	6785:469	37446690	37578144	3	21837
7f000001:986a	6785:470	37507552	37637128	3	23056
7f000001:986a	6785:471	37558257	37695951	3	73502
7f000001:986a	6785:472	37583700	37768522	3	120295
7f000001:986a	6785:473	37644636	37828610	3	153663
7f000001:986a	6785:474	37730866	37936433	3	128610
7f000001:986a	6785:475	37774665	38048439	4	77274
7f000001:986a	6785:476	37851350	38105258	3	39960
7f000001:986a	6785:477	37944037	38169879	3	47858
7f000001:986a	6785:478	38047514	38218520	3	100857
7f000001:986a	6785:479	38114378	38252738	3	164860
7f000001:986a	6785:480	38173895	38315797	3	136292
7f000001:986a	6785:481	38243903	38432414	3	83064
7f000001:986a	6785:482	38310949	38563353	4	130103
7f000001:986a	6785:483	38394411	38618038	4	143873
7f000001:986a	6785:484	38448444	38682163	4	137977
7f000001:986a	6785:485	38531156	38839484	3	66863
7f000001:986a	6785:486	38588667	38961095	5	59110
7f000001:986a	6785:487	38649581	39040331	5	49328
7f000001:986a	6785:488	38845315	39096186	4	46378
7f000001:986a	6785:489	38846379	39161992	4	76238
7f000001:986a	6785:490	38932612	39238037	5	176858
7f000001:986a	6785:491	38984092	39294819	4	174459
7f000001:986a	6785:492	39099653	39340264	4	176048
7f000001:986a	6785:493	39174833	39450171	4	124445
7f000001:986a	6785:494	39215583	39527401	5	133929
7f000001:986a	6785:495	39299108	39680255	6	88426
7f000001:986a	6785:496	39441116	39730845	5	75771
7f000001:986a	6785:497	39499281	39784412	5	79803
7f000001:986a	6785:498	39523132	39867254	5	110060
7f000001:986a	6785:499	39594987	39928751	5	109879
7f000001:986a	6785:500	39658721	40005727	5	100182
7f000001:986a	6785:501	39742713	40057824	5	84863
7f000001:986a	6785:502	39799686	40119903	5	115291
7f000001:986a	6785:503	39888616	40224768	6	73526
7f000001:986a	6785:504	39934008	40288804	5	70942
7f000001:986a	6785:505	40014977	40346772	5	94970
7f000001:986a	6785:506	40096406	40466505	5	110353
7f000001:986a	6785:507	40174798	40556012	5	85567
7f000001:986a	6785:508	40220805	40583476	4	76564
7f000001:986a	6785:509	40291381	40618445	5	148806
7f000001:986a	6785:510	40365079	40710713	4	115022
7f000001:986a	6785:511	40501303	40791211	4	102768
7f000001:986a	6785:512	40590248	40865701	4	152206
7f000001:986a	6785:513	40608653	40945443	3	126871
7f000001:986a	6785:514	40720371	41021277	2	67781
7f000001:986a	6785:515	40810758	41042784	1	59125
